lganame,wardname,ym,year,month,no2_mol_m2,no2_umol_m2,no2_valid_pixels,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,fac_per_1k_pop,phc_per_1k_u5,rainfall_mm_lag1m,rainfall_mm_lag2m,rainfall_mm_lag3m,t2m_mean_lag1m,t2m_mean_lag2m,t2m_mean_lag3m,ndvi_annual,ndvi_monthly,ndvi,ndvi_source,t,no2_umol_m2_lag1,no2_umol_m2_lag2,no2_umol_m2_lag3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,ndvi_lag1,ndvi_lag2,ndvi_lag3,month_sin,month_cos,no2_umol_m2_t1,rainfall_mm_t1,t2m_mean_t1
Warri South-West,Ogbe-Ijoh,2025-11,2025,11,1.7954760551219806e-05,17.954760551219806,32,221.05094401041663,36,26.76,32.28,23.2,26.85,30,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,378.9204915364583,414.18120659722223,138.93751356336804,25.66,25.19,24.67,0.5168187083523361,,0.5168187083523361,annual,24311,17.699450836516917,15.944373444654047,13.740151189267635,378.9204915364583,414.18120659722223,138.93751356336804,25.66,25.19,24.67,0.5168187083523361,0.5168187083523361,0.5168187083523361,-0.5000000000000004,0.8660254037844384,27.216667149332352,109.16439480251736,26.67
Warri South-West,Ogbe-Ijoh,2025-12,2025,12,2.7216667149332352e-05,27.216667149332352,32,109.16439480251736,36,26.67,32.28,23.6,26.75,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,221.05094401041663,378.9204915364583,414.18120659722223,26.76,25.66,25.19,0.5168187083523361,,0.5168187083523361,annual,24312,17.954760551219806,17.699450836516917,15.944373444654047,221.05094401041663,378.9204915364583,414.18120659722223,26.76,25.66,25.19,0.5168187083523361,0.5168187083523361,0.5168187083523361,-2.4492935982947064e-16,1.0,28.56415812857449,31.49811469184028,26.93
Warri South-West,Ogbe-Ijoh,2026-01,2026,1,2.856415812857449e-05,28.56415812857449,32,31.49811469184028,36,26.93,32.79,22.84,26.96,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,109.16439480251736,221.05094401041663,378.9204915364583,26.67,26.76,25.66,0.5168187083523361,,0.5168187083523361,annual,24313,27.216667149332352,17.954760551219806,17.699450836516917,109.16439480251736,221.05094401041663,378.9204915364583,26.67,26.76,25.66,0.5168187083523361,0.5168187083523361,0.5168187083523361,0.49999999999999994,0.8660254037844387,26.743964554043487,121.85356987847224,27.03
Warri South-West,Ogbe-Ijoh,2026-02,2026,2,2.6743964554043487e-05,26.743964554043487,32,121.85356987847224,36,27.03,34.25,23.16,27.04,28,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,31.49811469184028,109.16439480251736,221.05094401041663,26.93,26.67,26.76,0.5168187083523361,,0.5168187083523361,annual,24314,28.56415812857449,27.216667149332352,17.954760551219806,31.49811469184028,109.16439480251736,221.05094401041663,26.93,26.67,26.76,0.5168187083523361,0.5168187083523361,0.5168187083523361,0.8660254037844386,0.5000000000000001,24.31255779811181,124.71432834201389,27.49
Warri South-West,Ogbe-Ijoh,2026-03,2026,3,2.431255779811181e-05,24.31255779811181,32,124.71432834201389,36,27.49,33.49,23.29,27.57,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,121.85356987847224,31.49811469184028,109.16439480251736,27.03,26.93,26.67,0.5168187083523361,,0.5168187083523361,annual,24315,26.743964554043487,28.56415812857449,27.216667149332352,121.85356987847224,31.49811469184028,109.16439480251736,27.03,26.93,26.67,0.5168187083523361,0.5168187083523361,0.5168187083523361,1.0,6.123233995736766e-17,20.933088308083825,200.09642198350696,27.4
Warri South-West,Ogbe-Ijoh,2026-04,2026,4,2.0933088308083825e-05,20.933088308083825,32,200.09642198350696,36,27.4,32.26,23.5,27.69,30,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,124.71432834201389,121.85356987847224,31.49811469184028,27.49,27.03,26.93,0.5168187083523361,0.6663653829237499,0.6663653829237499,monthly,24316,24.31255779811181,26.743964554043487,28.56415812857449,124.71432834201389,121.85356987847224,31.49811469184028,27.49,27.03,26.93,0.5168187083523361,0.5168187083523361,0.5168187083523361,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Ogidigben,2025-05,2025,5,1.6161531675606966e-05,16.161531675606966,3,77.06492614746094,4,27.95,29.82,26.39,28.83,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,,,,,,,-0.1628734916890764,-0.0344473164614797,-0.0344473164614797,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,14.874663368876403,111.21222686767578,27.18
Warri South-West,Ogidigben,2025-06,2025,6,1.4874663368876405e-05,14.874663368876403,3,111.21222686767578,4,27.18,28.64,25.82,28.1,30,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,77.06492614746094,,,27.95,,,-0.1628734916890764,0.2667002013593266,0.2667002013593266,monthly,24306,16.161531675606966,,,77.06492614746094,,,27.95,,,-0.0344473164614797,,,1.2246467991473532e-16,-1.0,9.946166149651011,68.55475616455078,25.95
Warri South-West,Ogidigben,2025-07,2025,7,9.946166149651011e-06,9.946166149651011,3,68.55475616455078,4,25.95,27.37,24.94,26.58,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,111.21222686767578,77.06492614746094,,27.18,27.95,,-0.1628734916890764,,-0.1628734916890764,annual,24307,14.874663368876403,16.161531675606966,,111.21222686767578,77.06492614746094,,27.18,27.95,,0.2667002013593266,-0.0344473164614797,,-0.4999999999999997,-0.8660254037844388,13.01908438714842,22.41189956665039,25.33
Warri South-West,Ogidigben,2025-08,2025,8,1.301908438714842e-05,13.01908438714842,3,22.41189956665039,4,25.33,26.64,24.62,25.89,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,68.55475616455078,111.21222686767578,77.06492614746094,25.95,27.18,27.95,-0.1628734916890764,,-0.1628734916890764,annual,24308,9.946166149651011,14.874663368876403,16.161531675606966,68.55475616455078,111.21222686767578,77.06492614746094,25.95,27.18,27.95,-0.1628734916890764,0.2667002013593266,-0.0344473164614797,-0.8660254037844384,-0.5000000000000004,13.132435318160182,89.23851776123047,25.89
Warri South-West,Ogidigben,2025-09,2025,9,1.3132435318160182e-05,13.132435318160182,3,89.23851776123047,4,25.89,27.34,24.85,26.4,30,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,22.41189956665039,68.55475616455078,111.21222686767578,25.33,25.95,27.18,-0.1628734916890764,,-0.1628734916890764,annual,24309,13.01908438714842,9.946166149651011,14.874663368876403,22.41189956665039,68.55475616455078,111.21222686767578,25.33,25.95,27.18,-0.1628734916890764,-0.1628734916890764,0.2667002013593266,-1.0,-1.8369701987210297e-16,11.48837327491492,110.33208465576172,26.36
Warri South-West,Ogidigben,2025-10,2025,10,1.148837327491492e-05,11.48837327491492,3,110.33208465576172,4,26.36,28.27,24.83,27.28,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,89.23851776123047,22.41189956665039,68.55475616455078,25.89,25.33,25.95,-0.1628734916890764,,-0.1628734916890764,annual,24310,13.132435318160182,13.01908438714842,9.946166149651011,89.23851776123047,22.41189956665039,68.55475616455078,25.89,25.33,25.95,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,-0.8660254037844386,0.5000000000000001,16.197664081119,83.01014709472656,27.29
Warri South-West,Ogidigben,2025-11,2025,11,1.6197664081119e-05,16.197664081119,3,83.01014709472656,4,27.29,29.37,25.96,28.39,30,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,110.33208465576172,89.23851776123047,22.41189956665039,26.36,25.89,25.33,-0.1628734916890764,,-0.1628734916890764,annual,24311,11.48837327491492,13.132435318160182,13.01908438714842,110.33208465576172,89.23851776123047,22.41189956665039,26.36,25.89,25.33,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,-0.5000000000000004,0.8660254037844384,27.716067658426866,37.2480697631836,27.58
Warri South-West,Ogidigben,2025-12,2025,12,2.7716067658426865e-05,27.716067658426866,3,37.2480697631836,4,27.58,29.44,26.6,28.56,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,83.01014709472656,110.33208465576172,89.23851776123047,27.29,26.36,25.89,-0.1628734916890764,,-0.1628734916890764,annual,24312,16.197664081119,11.48837327491492,13.132435318160182,83.01014709472656,110.33208465576172,89.23851776123047,27.29,26.36,25.89,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,-2.4492935982947064e-16,1.0,25.621038124275703,7.023218631744385,27.93
Warri South-West,Ogidigben,2026-01,2026,1,2.5621038124275703e-05,25.621038124275703,3,7.023218631744385,4,27.93,30.14,26.86,28.58,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,37.2480697631836,83.01014709472656,110.33208465576172,27.58,27.29,26.36,-0.1628734916890764,,-0.1628734916890764,annual,24313,27.716067658426866,16.197664081119,11.48837327491492,37.2480697631836,83.01014709472656,110.33208465576172,27.58,27.29,26.36,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,0.49999999999999994,0.8660254037844387,20.52966253055881,37.64014053344727,28.11
Warri South-West,Ogidigben,2026-02,2026,2,2.052966253055881e-05,20.52966253055881,3,37.64014053344727,4,28.11,30.46,26.76,28.63,28,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,7.023218631744385,37.2480697631836,83.01014709472656,27.93,27.58,27.29,-0.1628734916890764,,-0.1628734916890764,annual,24314,25.621038124275703,27.716067658426866,16.197664081119,7.023218631744385,37.2480697631836,83.01014709472656,27.93,27.58,27.29,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,0.8660254037844386,0.5000000000000001,22.093716931218903,40.589603424072266,28.47
Warri South-West,Ogidigben,2026-03,2026,3,2.2093716931218903e-05,22.093716931218903,3,40.589603424072266,4,28.47,30.03,26.32,29.2,31,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,37.64014053344727,7.023218631744385,37.2480697631836,28.11,27.93,27.58,-0.1628734916890764,,-0.1628734916890764,annual,24315,20.52966253055881,25.621038124275703,27.716067658426866,37.64014053344727,7.023218631744385,37.2480697631836,28.11,27.93,27.58,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,1.0,6.123233995736766e-17,20.86776657961309,66.08887481689453,28.7
Warri South-West,Ogidigben,2026-04,2026,4,2.086776657961309e-05,20.86776657961309,3,66.08887481689453,4,28.7,30.44,26.75,29.34,30,10,0.540161479,0.274954967,0.34627823,Shell,2,1,1,0,2,0,3835,598,0.52,1.67,40.589603424072266,37.64014053344727,7.023218631744385,28.47,28.11,27.93,-0.1628734916890764,0.2931673734219852,0.2931673734219852,monthly,24316,22.093716931218903,20.52966253055881,25.621038124275703,40.589603424072266,37.64014053344727,7.023218631744385,28.47,28.11,27.93,-0.1628734916890764,-0.1628734916890764,-0.1628734916890764,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Okerenkoko,2025-05,2025,5,1.6919814858256895e-05,16.919814858256895,34,159.95624457465277,36,26.71,31.96,24.0,26.78,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,,,,,,,0.2114452635757738,0.4004937798434205,0.4004937798434205,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,12.719876180841204,276.87896050347223,26.05
Warri South-West,Okerenkoko,2025-06,2025,6,1.2719876180841203e-05,12.719876180841204,34,276.87896050347223,36,26.05,30.65,23.16,26.12,30,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,159.95624457465277,,,26.71,,,0.2114452635757738,0.6492420076199412,0.6492420076199412,monthly,24306,16.919814858256895,,,159.95624457465277,,,26.71,,,0.4004937798434205,,,1.2246467991473532e-16,-1.0,11.397146462353277,267.3463541666667,24.93
Warri South-West,Okerenkoko,2025-07,2025,7,1.1397146462353275e-05,11.397146462353277,34,267.3463541666667,36,24.93,29.47,22.12,25.02,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,276.87896050347223,159.95624457465277,,26.05,26.71,,0.2114452635757738,,0.2114452635757738,annual,24307,12.719876180841204,16.919814858256895,,276.87896050347223,159.95624457465277,,26.05,26.71,,0.6492420076199412,0.4004937798434205,,-0.4999999999999997,-0.8660254037844388,14.155395226279165,80.88071017795139,24.67
Warri South-West,Okerenkoko,2025-08,2025,8,1.4155395226279165e-05,14.155395226279165,34,80.88071017795139,36,24.67,29.85,21.72,24.79,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,267.3463541666667,276.87896050347223,159.95624457465277,24.93,26.05,26.71,0.2114452635757738,,0.2114452635757738,annual,24308,11.397146462353277,12.719876180841204,16.919814858256895,267.3463541666667,276.87896050347223,159.95624457465277,24.93,26.05,26.71,0.2114452635757738,0.6492420076199412,0.4004937798434205,-0.8660254037844384,-0.5000000000000004,15.392971416825755,285.66680230034723,25.19
Warri South-West,Okerenkoko,2025-09,2025,9,1.5392971416825758e-05,15.392971416825755,34,285.66680230034723,36,25.19,30.78,22.28,25.29,30,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,80.88071017795139,267.3463541666667,276.87896050347223,24.67,24.93,26.05,0.2114452635757738,,0.2114452635757738,annual,24309,14.155395226279165,11.397146462353277,12.719876180841204,80.88071017795139,267.3463541666667,276.87896050347223,24.67,24.93,26.05,0.2114452635757738,0.2114452635757738,0.6492420076199412,-1.0,-1.8369701987210297e-16,15.822136500740752,281.89092339409723,25.66
Warri South-West,Okerenkoko,2025-10,2025,10,1.5822136500740753e-05,15.822136500740752,34,281.89092339409723,36,25.66,31.23,22.4,25.72,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,285.66680230034723,80.88071017795139,267.3463541666667,25.19,24.67,24.93,0.2114452635757738,,0.2114452635757738,annual,24310,15.392971416825755,14.155395226279165,11.397146462353277,285.66680230034723,80.88071017795139,267.3463541666667,25.19,24.67,24.93,0.2114452635757738,0.2114452635757738,0.2114452635757738,-0.8660254037844386,0.5000000000000001,16.680793658665873,134.1961398654514,26.76
Warri South-West,Okerenkoko,2025-11,2025,11,1.6680793658665873e-05,16.680793658665873,34,134.1961398654514,36,26.76,32.28,23.2,26.85,30,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,281.89092339409723,285.66680230034723,80.88071017795139,25.66,25.19,24.67,0.2114452635757738,,0.2114452635757738,annual,24311,15.822136500740752,15.392971416825755,14.155395226279165,281.89092339409723,285.66680230034723,80.88071017795139,25.66,25.19,24.67,0.2114452635757738,0.2114452635757738,0.2114452635757738,-0.5000000000000004,0.8660254037844384,26.53992166468764,60.914340549045136,26.67
Warri South-West,Okerenkoko,2025-12,2025,12,2.653992166468764e-05,26.53992166468764,34,60.914340549045136,36,26.67,32.28,23.6,26.75,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,134.1961398654514,281.89092339409723,285.66680230034723,26.76,25.66,25.19,0.2114452635757738,,0.2114452635757738,annual,24312,16.680793658665873,15.822136500740752,15.392971416825755,134.1961398654514,281.89092339409723,285.66680230034723,26.76,25.66,25.19,0.2114452635757738,0.2114452635757738,0.2114452635757738,-2.4492935982947064e-16,1.0,27.4232605828301,19.903888278537327,26.93
Warri South-West,Okerenkoko,2026-01,2026,1,2.74232605828301e-05,27.4232605828301,34,19.903888278537327,36,26.93,32.79,22.84,26.96,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,60.914340549045136,134.1961398654514,281.89092339409723,26.67,26.76,25.66,0.2114452635757738,,0.2114452635757738,annual,24313,26.53992166468764,16.680793658665873,15.822136500740752,60.914340549045136,134.1961398654514,281.89092339409723,26.67,26.76,25.66,0.2114452635757738,0.2114452635757738,0.2114452635757738,0.49999999999999994,0.8660254037844387,23.74926664154319,84.11614312065973,27.03
Warri South-West,Okerenkoko,2026-02,2026,2,2.374926664154319e-05,23.74926664154319,34,84.11614312065973,36,27.03,34.25,23.16,27.04,28,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,19.903888278537327,60.914340549045136,134.1961398654514,26.93,26.67,26.76,0.2114452635757738,,0.2114452635757738,annual,24314,27.4232605828301,26.53992166468764,16.680793658665873,19.903888278537327,60.914340549045136,134.1961398654514,26.93,26.67,26.76,0.2114452635757738,0.2114452635757738,0.2114452635757738,0.8660254037844386,0.5000000000000001,22.781735477859485,91.02596028645831,27.49
Warri South-West,Okerenkoko,2026-03,2026,3,2.2781735477859483e-05,22.781735477859485,34,91.02596028645831,36,27.49,33.49,23.29,27.57,31,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,84.11614312065973,19.903888278537327,60.914340549045136,27.03,26.93,26.67,0.2114452635757738,,0.2114452635757738,annual,24315,23.74926664154319,27.4232605828301,26.53992166468764,84.11614312065973,19.903888278537327,60.914340549045136,27.03,26.93,26.67,0.2114452635757738,0.2114452635757738,0.2114452635757738,1.0,6.123233995736766e-17,22.42168171933907,144.67027452256946,27.4
Warri South-West,Okerenkoko,2026-04,2026,4,2.242168171933907e-05,22.42168171933907,34,144.67027452256946,36,27.4,32.26,23.5,27.69,30,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.43,1.83,91.02596028645831,84.11614312065973,19.903888278537327,27.49,27.03,26.93,0.2114452635757738,0.3885711432809874,0.3885711432809874,monthly,24316,22.781735477859485,23.74926664154319,27.4232605828301,91.02596028645831,84.11614312065973,19.903888278537327,27.49,27.03,26.93,0.2114452635757738,0.2114452635757738,0.2114452635757738,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Oporozo,2025-05,2025,5,1.8448148953861425e-05,18.448148953861427,7,84.4041748046875,16,27.95,29.82,26.39,28.83,31,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,,,,,,,-0.2772103252108135,-0.19706072746266,-0.19706072746266,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,15.942153238159204,132.44668579101562,27.18
Warri South-West,Oporozo,2025-06,2025,6,1.5942153238159206e-05,15.942153238159204,7,132.44668579101562,16,27.18,28.64,25.82,28.1,30,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,84.4041748046875,,,27.95,,,-0.2772103252108135,0.4247866187185111,0.4247866187185111,monthly,24306,18.448148953861427,,,84.4041748046875,,,27.95,,,-0.19706072746266,,,1.2246467991473532e-16,-1.0,12.028050800186715,132.01467895507812,25.95
Warri South-West,Oporozo,2025-07,2025,7,1.2028050800186715e-05,12.028050800186715,7,132.01467895507812,16,25.95,27.37,24.94,26.58,31,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,132.44668579101562,84.4041748046875,,27.18,27.95,,-0.2772103252108135,,-0.2772103252108135,annual,24307,15.942153238159204,18.448148953861427,,132.44668579101562,84.4041748046875,,27.18,27.95,,0.4247866187185111,-0.19706072746266,,-0.4999999999999997,-0.8660254037844388,14.35363810742274,35.57902908325195,25.33
Warri South-West,Oporozo,2025-08,2025,8,1.435363810742274e-05,14.35363810742274,7,35.57902908325195,16,25.33,26.64,24.62,25.89,31,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,132.01467895507812,132.44668579101562,84.4041748046875,25.95,27.18,27.95,-0.2772103252108135,,-0.2772103252108135,annual,24308,12.028050800186715,15.942153238159204,18.448148953861427,132.01467895507812,132.44668579101562,84.4041748046875,25.95,27.18,27.95,-0.2772103252108135,0.4247866187185111,-0.19706072746266,-0.8660254037844384,-0.5000000000000004,13.90507843877588,132.4417266845703,25.89
Warri South-West,Oporozo,2025-09,2025,9,1.390507843877588e-05,13.90507843877588,7,132.4417266845703,16,25.89,27.34,24.85,26.4,30,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,35.57902908325195,132.01467895507812,132.44668579101562,25.33,25.95,27.18,-0.2772103252108135,,-0.2772103252108135,annual,24309,14.35363810742274,12.028050800186715,15.942153238159204,35.57902908325195,132.01467895507812,132.44668579101562,25.33,25.95,27.18,-0.2772103252108135,-0.2772103252108135,0.4247866187185111,-1.0,-1.8369701987210297e-16,13.686038853068435,124.4207000732422,26.36
Warri South-West,Oporozo,2025-10,2025,10,1.3686038853068436e-05,13.686038853068435,7,124.4207000732422,16,26.36,28.27,24.83,27.28,31,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,132.4417266845703,35.57902908325195,132.01467895507812,25.89,25.33,25.95,-0.2772103252108135,,-0.2772103252108135,annual,24310,13.90507843877588,14.35363810742274,12.028050800186715,132.4417266845703,35.57902908325195,132.01467895507812,25.89,25.33,25.95,-0.2772103252108135,-0.2772103252108135,-0.2772103252108135,-0.8660254037844386,0.5000000000000001,14.999403252399391,57.17825698852539,27.29
Warri South-West,Oporozo,2025-11,2025,11,1.4999403252399392e-05,14.999403252399391,7,57.17825698852539,16,27.29,29.37,25.96,28.39,30,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,0.52,2.23,124.4207000732422,132.4417266845703,35.57902908325195,26.36,25.89,25.33,-0.2772103252108135,,-0.2772103252108135,annual,24311,13.686038853068435,13.90507843877588,14.35363810742274,124.4207000732422,132.4417266845703,35.57902908325195,26.36,25.89,25.33,-0.2772103252108135,-0.2772103252108135,-0.2772103252108135,-0.5000000000000004,0.8660254037844384,26.827686399753603,30.03535461425781,27.58
