lganame,wardname,year,month,no2_mol_m2,no2_valid_pixels,no2_umol_m2,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,ndvi_annual,ym
Bomadi,Akugbene 1,2025,11,1.5634786905138753e-05,4.0,15.634786905138753,225.17495727539065,2,26.76,32.28,23.2,26.85,30.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2025-11
Bomadi,Akugbene 1,2025,12,3.235137046431191e-05,4.0,32.35137046431191,135.35614013671875,2,26.67,32.28,23.6,26.75,31.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2025-12
Bomadi,Akugbene 1,2026,1,3.0511026125168428e-05,4.0,30.511026125168428,33.17503356933594,2,26.93,32.79,22.84,26.96,31.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2026-01
Bomadi,Akugbene 1,2026,2,2.393542854406405e-05,4.0,23.93542854406405,144.23281860351562,2,27.03,34.25,23.16,27.04,28.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2026-02
Bomadi,Akugbene 1,2026,3,2.904280336224474e-05,4.0,29.04280336224474,139.9362335205078,2,27.49,33.49,23.29,27.57,31.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2026-03
Bomadi,Akugbene 1,2026,4,1.6053145373007283e-05,4.0,16.053145373007283,210.6463623046875,2,27.4,32.26,23.5,27.69,30.0,0,0.0,0.0,0.0,,1,0,1,0,0,0,1848,288,,2026-04
Bomadi,Akugbene 2,2015,1,,,,24.792312622070312,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-01
Bomadi,Akugbene 2,2015,2,,,,78.24058532714844,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-02
Bomadi,Akugbene 2,2015,3,,,,158.6219024658203,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-03
Bomadi,Akugbene 2,2015,4,,,,143.04029846191406,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-04
Bomadi,Akugbene 2,2015,5,,,,278.7444152832031,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-05
Bomadi,Akugbene 2,2015,6,,,,199.5548553466797,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-06
Bomadi,Akugbene 2,2015,7,,,,257.11004638671875,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-07
Bomadi,Akugbene 2,2015,8,,,,296.78765869140625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-08
Bomadi,Akugbene 2,2015,9,,,,455.3510437011719,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-09
Bomadi,Akugbene 2,2015,10,,,,344.91796875,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-10
Bomadi,Akugbene 2,2015,11,,,,113.87709045410156,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-11
Bomadi,Akugbene 2,2015,12,,,,13.13038730621338,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2015-12
Bomadi,Akugbene 2,2016,1,,,,14.621191024780272,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-01
Bomadi,Akugbene 2,2016,2,,,,12.440048217773438,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-02
Bomadi,Akugbene 2,2016,3,,,,177.75466918945312,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-03
Bomadi,Akugbene 2,2016,4,,,,164.07398986816406,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-04
Bomadi,Akugbene 2,2016,5,,,,253.66119384765625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-05
Bomadi,Akugbene 2,2016,6,,,,341.36651611328125,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-06
Bomadi,Akugbene 2,2016,7,,,,466.1007385253906,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-07
Bomadi,Akugbene 2,2016,8,,,,341.5756530761719,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-08
Bomadi,Akugbene 2,2016,9,,,,513.2041015625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-09
Bomadi,Akugbene 2,2016,10,,,,333.4496765136719,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-10
Bomadi,Akugbene 2,2016,11,,,,105.188720703125,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-11
Bomadi,Akugbene 2,2016,12,,,,29.674259185791016,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2016-12
Bomadi,Akugbene 2,2017,1,,,,19.480525970458984,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-01
Bomadi,Akugbene 2,2017,2,,,,18.369117736816406,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-02
Bomadi,Akugbene 2,2017,3,,,,106.0159149169922,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-03
Bomadi,Akugbene 2,2017,4,,,,142.2566375732422,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-04
Bomadi,Akugbene 2,2017,5,,,,260.07745361328125,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-05
Bomadi,Akugbene 2,2017,6,,,,622.6436157226562,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-06
Bomadi,Akugbene 2,2017,7,,,,507.7811279296875,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-07
Bomadi,Akugbene 2,2017,8,,,,297.4516296386719,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-08
Bomadi,Akugbene 2,2017,9,,,,345.7572021484375,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-09
Bomadi,Akugbene 2,2017,10,,,,278.1221923828125,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-10
Bomadi,Akugbene 2,2017,11,,,,140.86386108398438,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-11
Bomadi,Akugbene 2,2017,12,,,,33.349952697753906,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2017-12
Bomadi,Akugbene 2,2018,1,,,,16.427127838134766,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-01
Bomadi,Akugbene 2,2018,2,,,,169.9921417236328,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-02
Bomadi,Akugbene 2,2018,3,,,,172.04966735839844,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-03
Bomadi,Akugbene 2,2018,4,,,,178.99874877929688,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-04
Bomadi,Akugbene 2,2018,5,,,,213.582260131836,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-05
Bomadi,Akugbene 2,2018,6,,,,395.4367065429688,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-06
Bomadi,Akugbene 2,2018,7,,,,544.7614135742188,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-07
Bomadi,Akugbene 2,2018,8,,,,478.0405883789063,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-08
Bomadi,Akugbene 2,2018,9,,,,557.8843994140625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-09
Bomadi,Akugbene 2,2018,10,2.306954047526233e-05,1.0,23.06954047526233,370.0121154785156,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-10
Bomadi,Akugbene 2,2018,11,1.8522567188483663e-05,1.0,18.522567188483663,173.1658935546875,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-11
Bomadi,Akugbene 2,2018,12,3.024830039066728e-05,1.0,30.24830039066728,23.832107543945312,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2018-12
Bomadi,Akugbene 2,2019,1,3.775738878175616e-05,1.0,37.75738878175616,102.72310638427734,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-01
Bomadi,Akugbene 2,2019,2,2.7107262212666683e-05,1.0,27.107262212666683,115.3223114013672,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-02
Bomadi,Akugbene 2,2019,3,2.3043849068926647e-05,1.0,23.043849068926647,134.84100341796875,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-03
Bomadi,Akugbene 2,2019,4,1.6082582078524865e-05,1.0,16.082582078524865,168.98268127441406,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-04
Bomadi,Akugbene 2,2019,5,1.6526404579053633e-05,1.0,16.526404579053633,284.49591064453125,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-05
Bomadi,Akugbene 2,2019,6,1.3391083484748378e-05,1.0,13.391083484748378,339.390625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-06
Bomadi,Akugbene 2,2019,7,1.4019603440829089e-05,1.0,14.019603440829089,636.7554321289062,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-07
Bomadi,Akugbene 2,2019,8,1.3272627256810663e-05,1.0,13.272627256810663,291.8257751464844,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-08
Bomadi,Akugbene 2,2019,9,1.3123404642101376e-05,1.0,13.123404642101375,604.1217041015625,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-09
Bomadi,Akugbene 2,2019,10,1.3715069144382142e-05,1.0,13.715069144382142,469.6969909667969,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-10
Bomadi,Akugbene 2,2019,11,1.990788041439373e-05,1.0,19.90788041439373,222.1576538085937,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-11
Bomadi,Akugbene 2,2019,12,3.1207968277158216e-05,1.0,31.207968277158216,72.36626434326172,1,,,,,,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2019-12
Bomadi,Akugbene 2,2020,1,3.481189196463674e-05,1.0,34.81189196463674,4.89650297164917,1,25.91,32.03,16.86,25.77,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-01
Bomadi,Akugbene 2,2020,2,2.6297169824829325e-05,1.0,26.297169824829325,13.626705169677734,1,27.48,32.65,20.57,27.51,29.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-02
Bomadi,Akugbene 2,2020,3,1.959749351954088e-05,1.0,19.59749351954088,123.94920349121094,1,27.68,31.91,23.58,27.76,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-03
Bomadi,Akugbene 2,2020,4,4.180344694759697e-05,1.0,41.80344694759697,171.07086181640625,1,27.44,32.64,23.25,27.65,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-04
Bomadi,Akugbene 2,2020,5,1.6635562261058112e-08,1.0,0.016635562261058112,230.60690307617188,1,27.02,30.97,24.82,27.27,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-05
Bomadi,Akugbene 2,2020,6,1.0730294889071956e-05,1.0,10.730294889071956,349.54656982421875,1,25.86,29.66,23.52,26.08,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-06
Bomadi,Akugbene 2,2020,7,1.113086545956321e-05,1.0,11.13086545956321,577.1319580078125,1,25.03,28.85,22.92,25.16,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-07
Bomadi,Akugbene 2,2020,8,1.2965500900463668e-05,1.0,12.965500900463669,133.2647705078125,1,24.76,29.04,21.57,25.04,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-08
Bomadi,Akugbene 2,2020,9,8.584727765992284e-06,1.0,8.584727765992284,408.6205749511719,1,25.06,28.73,23.04,25.27,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-09
Bomadi,Akugbene 2,2020,10,2.0258788936189376e-05,1.0,20.258788936189376,241.61366271972656,1,25.59,29.99,23.18,25.82,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-10
Bomadi,Akugbene 2,2020,11,2.2091280698077757e-05,1.0,22.091280698077757,101.76251983642578,1,26.5,30.7,23.8,26.74,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-11
Bomadi,Akugbene 2,2020,12,3.092387487413362e-05,1.0,30.923874874133617,56.89192962646485,1,26.61,30.93,22.66,26.78,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2020-12
Bomadi,Akugbene 2,2021,1,2.95818845188478e-05,1.0,29.5818845188478,32.39786911010742,1,26.78,30.72,23.21,26.89,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-01
Bomadi,Akugbene 2,2021,2,2.620873237901833e-05,1.0,26.20873237901833,43.26903533935547,1,27.1,31.27,20.53,27.08,28.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-02
Bomadi,Akugbene 2,2021,3,1.927101402543485e-05,1.0,19.27101402543485,100.54393005371094,1,27.0,31.51,24.11,27.16,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-03
Bomadi,Akugbene 2,2021,4,1.3869870599592105e-05,1.0,13.869870599592105,171.25482177734375,1,27.17,32.0,24.55,27.22,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-04
Bomadi,Akugbene 2,2021,5,1.5164264368650038e-05,1.0,15.164264368650038,333.2148742675781,1,26.88,30.36,23.92,26.99,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-05
Bomadi,Akugbene 2,2021,6,1.403506666974863e-05,1.0,14.03506666974863,469.6199340820313,1,26.01,30.71,23.36,26.23,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-06
Bomadi,Akugbene 2,2021,7,1.414294274582062e-05,1.0,14.14294274582062,258.9223327636719,1,25.37,28.76,22.46,25.53,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-07
Bomadi,Akugbene 2,2021,8,1.5058689314173536e-05,1.0,15.058689314173536,505.4677734375,1,25.19,28.35,23.07,25.34,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-08
Bomadi,Akugbene 2,2021,9,1.2566766599775292e-05,1.0,12.566766599775292,581.4573974609375,1,25.4,29.12,22.77,25.59,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-09
Bomadi,Akugbene 2,2021,10,1.287042505282443e-05,1.0,12.87042505282443,449.03314208984375,1,26.05,30.84,23.45,26.31,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-10
Bomadi,Akugbene 2,2021,11,2.72419820248615e-05,1.0,27.2419820248615,290.9557800292969,1,26.24,31.3,23.69,26.44,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-11
Bomadi,Akugbene 2,2021,12,2.9200005883467384e-05,1.0,29.200005883467384,28.84991836547852,1,26.3,31.7,19.32,26.37,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2021-12
Bomadi,Akugbene 2,2022,1,4.573211117531173e-05,1.0,45.73211117531173,32.91602325439453,1,25.12,31.34,16.17,25.01,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-01
Bomadi,Akugbene 2,2022,2,2.2586757040699013e-05,1.0,22.586757040699013,29.987306594848636,1,26.58,31.98,17.65,26.67,28.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-02
Bomadi,Akugbene 2,2022,3,1.7743710486683995e-05,1.0,17.743710486683995,93.91242980957033,1,27.41,31.27,25.07,27.45,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-03
Bomadi,Akugbene 2,2022,4,1.1270215509284752e-05,1.0,11.270215509284752,204.4662322998047,1,26.95,32.04,24.18,27.09,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-04
Bomadi,Akugbene 2,2022,5,1.841391895140987e-05,1.0,18.41391895140987,308.466064453125,1,26.63,30.44,23.26,26.81,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-05
Bomadi,Akugbene 2,2022,6,1.1130476195830852e-05,1.0,11.130476195830852,430.9017639160156,1,25.75,29.28,23.16,25.9,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-06
Bomadi,Akugbene 2,2022,7,1.0440746336826123e-05,1.0,10.440746336826123,322.65338134765625,1,25.16,28.64,22.36,25.3,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-07
Bomadi,Akugbene 2,2022,8,1.1355181413819082e-05,1.0,11.355181413819082,185.74249267578125,1,24.87,28.76,21.84,25.07,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-08
Bomadi,Akugbene 2,2022,9,1.1607318811002187e-05,1.0,11.607318811002187,281.015625,1,25.23,28.84,22.96,25.52,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-09
Bomadi,Akugbene 2,2022,10,1.4386426300916357e-05,1.0,14.386426300916357,337.9913024902344,1,25.84,30.73,22.78,26.13,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-10
Bomadi,Akugbene 2,2022,11,1.1428539437474685e-05,1.0,11.428539437474685,172.77053833007812,1,26.64,31.59,24.21,26.93,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-11
Bomadi,Akugbene 2,2022,12,3.743316119653173e-05,1.0,37.43316119653173,39.70172882080078,1,25.9,30.74,17.8,25.87,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2022-12
Bomadi,Akugbene 2,2023,1,3.86097417504061e-05,1.0,38.6097417504061,21.61077880859375,1,26.09,31.09,17.9,26.04,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-01
Bomadi,Akugbene 2,2023,2,2.7813783162855543e-05,1.0,27.813783162855543,29.640777587890625,1,26.91,32.01,18.86,26.94,28.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-02
Bomadi,Akugbene 2,2023,3,1.081574009731412e-05,1.0,10.81574009731412,185.9208068847656,1,27.0,31.34,23.82,27.1,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-03
Bomadi,Akugbene 2,2023,4,1.727492781355977e-05,1.0,17.27492781355977,160.33560180664062,1,27.18,30.9,24.63,27.33,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-04
Bomadi,Akugbene 2,2023,5,1.918132693390362e-05,1.0,19.18132693390362,294.3330383300781,1,27.29,31.38,24.62,27.42,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-05
Bomadi,Akugbene 2,2023,6,1.2963381777808536e-05,1.0,12.963381777808536,408.5519714355469,1,26.09,29.62,23.76,26.25,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-06
Bomadi,Akugbene 2,2023,7,1.7641106751398183e-05,1.0,17.641106751398183,508.9215087890625,1,25.78,29.95,23.34,25.91,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-07
Bomadi,Akugbene 2,2023,8,1.6784886611276306e-05,1.0,16.784886611276306,260.069580078125,1,25.63,29.58,23.08,25.77,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-08
Bomadi,Akugbene 2,2023,9,9.814520126383286e-06,1.0,9.814520126383286,457.3443298339844,1,25.86,29.58,23.5,26.06,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-09
Bomadi,Akugbene 2,2023,10,2.1869962438358925e-05,1.0,21.869962438358925,362.96923828125,1,26.4,30.71,23.95,26.64,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-10
Bomadi,Akugbene 2,2023,11,2.171633968828246e-05,1.0,21.71633968828246,210.5952606201172,1,26.78,30.86,23.55,26.97,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-11
Bomadi,Akugbene 2,2023,12,2.8820943043683656e-05,1.0,28.820943043683656,28.339866638183597,1,27.07,31.87,19.39,27.01,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2023-12
Bomadi,Akugbene 2,2024,1,3.4599484934005886e-05,1.0,34.599484934005886,15.550039291381836,1,27.22,32.63,19.42,27.23,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-01
Bomadi,Akugbene 2,2024,2,3.420929715503007e-05,1.0,34.20929715503007,74.43098449707031,1,27.77,32.95,20.74,27.73,29.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-02
Bomadi,Akugbene 2,2024,3,1.8623099094838835e-05,1.0,18.623099094838835,119.83314514160156,1,28.33,32.7,25.73,28.48,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-03
Bomadi,Akugbene 2,2024,4,1.55772013386013e-05,1.0,15.577201338601299,141.7133026123047,1,28.25,31.94,25.84,28.35,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-04
Bomadi,Akugbene 2,2024,5,1.5264284229488112e-05,1.0,15.264284229488112,287.1532287597656,1,27.8,31.9,24.87,27.93,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-05
Bomadi,Akugbene 2,2024,6,1.652793616813142e-05,1.0,16.52793616813142,412.78656005859375,1,26.7,31.25,24.26,26.94,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-06
Bomadi,Akugbene 2,2024,7,1.2219103155075572e-05,1.0,12.219103155075572,350.2150573730469,1,25.84,29.25,23.67,26.01,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-07
Bomadi,Akugbene 2,2024,8,1.43253528221976e-05,1.0,14.3253528221976,152.47557067871094,1,25.64,29.33,23.32,25.84,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-08
Bomadi,Akugbene 2,2024,9,1.285308098886162e-05,1.0,12.85308098886162,317.2981262207031,1,25.83,29.61,23.37,26.13,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-09
Bomadi,Akugbene 2,2024,10,1.2667602277360857e-05,1.0,12.667602277360857,527.675537109375,1,26.2,30.47,23.51,26.49,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-10
Bomadi,Akugbene 2,2024,11,1.2190529560029972e-05,1.0,12.190529560029972,91.66320037841795,1,27.0,31.53,21.76,27.22,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-11
Bomadi,Akugbene 2,2024,12,3.536971053108573e-05,1.0,35.36971053108573,7.862352848052978,1,26.85,31.69,18.96,26.7,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2024-12
Bomadi,Akugbene 2,2025,1,3.774618744500913e-05,1.0,37.74618744500913,25.23402976989746,1,27.24,32.08,20.1,27.35,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-01
Bomadi,Akugbene 2,2025,2,2.8298247343627736e-05,1.0,28.298247343627736,55.41495513916016,1,27.66,32.43,24.4,27.88,28.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-02
Bomadi,Akugbene 2,2025,3,1.9288492694613524e-05,1.0,19.288492694613524,123.76628875732422,1,27.94,31.82,25.16,28.21,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-03
Bomadi,Akugbene 2,2025,4,3.13015807478223e-05,1.0,31.3015807478223,196.78939819335935,1,27.61,31.91,24.93,27.85,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-04
Bomadi,Akugbene 2,2025,5,1.5182755305431783e-05,1.0,15.182755305431783,214.9990081787109,1,27.07,31.56,24.66,27.32,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-05
Bomadi,Akugbene 2,2025,6,3.522722863635863e-06,1.0,3.522722863635863,338.50054931640625,1,26.38,29.95,23.93,26.64,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-06
Bomadi,Akugbene 2,2025,7,9.70425571722444e-06,1.0,9.70425571722444,269.0050048828125,1,25.28,28.95,23.03,25.45,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-07
Bomadi,Akugbene 2,2025,8,1.3166797543817664e-05,1.0,13.166797543817664,190.53211975097656,1,24.88,28.59,22.5,25.14,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-08
Bomadi,Akugbene 2,2025,9,1.748753675201442e-05,1.0,17.48753675201442,373.4741516113281,1,25.31,29.08,23.19,25.56,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-09
Bomadi,Akugbene 2,2025,10,1.022515607473906e-05,1.0,10.22515607473906,358.1501159667969,1,25.65,29.96,23.2,25.92,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-10
Bomadi,Akugbene 2,2025,11,1.572698965901509e-05,1.0,15.72698965901509,221.561767578125,1,26.69,31.29,23.88,27.1,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-11
Bomadi,Akugbene 2,2025,12,2.9148799512768164e-05,1.0,29.148799512768164,125.9309310913086,1,26.73,30.72,24.28,27.01,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2025-12
Bomadi,Akugbene 2,2026,1,3.0504626920446757e-05,1.0,30.504626920446757,35.6409797668457,1,27.17,32.11,24.41,27.4,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2026-01
Bomadi,Akugbene 2,2026,2,2.4459151973132972e-05,1.0,24.459151973132972,143.80726623535156,1,27.34,32.92,24.19,27.53,28.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2026-02
Bomadi,Akugbene 2,2026,3,3.241167723899707e-05,1.0,32.41167723899707,138.79275512695312,1,27.68,32.21,24.53,27.97,31.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2026-03
Bomadi,Akugbene 2,2026,4,1.5822655768715777e-05,1.0,15.822655768715777,206.6270904541016,1,27.61,31.96,24.28,27.81,30.0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,2026-04
Bomadi,Akugbene 3,2015,1,,,,24.792312622070312,1,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,3533,551,,2015-01
